user_id;gender;initials;affiliation;url;country
751;M;MHCA;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)- Campus Mossoró;\N;BR
1560;F;AKSL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO 
CAMPUS BURITICUPU";\N;BR
437;M;VTSP;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO.;\N;BR
1171;M;MSO;Instituto Federal Baiano - Campus Catu;\N;\N
360;F;\N;Instituto Federal de Educação, Ciência e Tecnologia - IFCE;\N;BR
357;M;KJC;Instituto Federal de Educação, Ciência e Tecnologia do Ceará - IFCE;\N;BR
259;F;TFFS;IFPB- Instituto Federal de Educação, Ciência e Tecnologia da Paraíba, Campus Picuí.;\N;BR
359;F;MGVC;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE);\N;BR
1627;F;TCTO;UESB;\N;BR
363;F;SSO;IFCE;\N;BR
362;F;MEAS;IFRN;\N;BR
597;M;OAS;Instituto Federal de Educação Ciência e Tecnologia do Estado do Ceará - IFCE - Campus Limoeiro do Norte;\N;BR
119;M;IAC;Instituto Federal de Educação, Ciência e Tecnologia;\N;BR
1626;M;CAS;INSTITUTO FEDERAL DE EDUCAÇÃO CIENCIA E TECNOLOGIA DO MARANHÃO-IFMA;\N;BR
2540;\N;\N;\N;\N;BR
774;F;LMRC;IFPI;\N;BR
368;M;REO;Instituto Federal do Norte de Minas Gerais;\N;BR
2693;M;JNSS;IFPA;http://lattes.cnpq.br/0306187913220143;\N
680;F;WAN;IFMG;\N;BR
371;F;PSSCF;UFPA;\N;BR
1073;F;\N;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte Campus Natal-Zona Norte;\N;BR
280;M;JKC;IFRN - Campus Ipanguaçu;\N;BR
372;F;LGC;Universidade Federal de Alagoas;\N;BR
1072;F;\N;Instituto Federal de ciencias e tecnologias do estado do tocantins;\N;BR
623;F;AKDM;Instituto Federal de Eduacação, Ciência e tecnologia da Paraíba;\N;BR
374;M;AVGO;Istituto Federal de Educação, Ciência e Tecnologia;\N;BR
376;F;LOM;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI;\N;BR
377;M;WSM;IFMA- INSTITUTO FEDERAL DO MARANHÃO;\N;BR
370;M;ELBJ;Instituto Federal de Educação, Ciência e Tecnologia do Pará;\N;BR
162;M;ECSG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SERTÃO PERNAMBUCANO.;\N;BR
1173;F;IVSS;Universidade Federal da Paraíba;\N;BR
1820;M;LFC;ifpi;\N;BR
1274;M;SPN;Instituto Federal de Educação, Ciência e Tecnologia do Piauí - IFPI / Campus Corrrente;\N;BR
1071;F;CVSC;IFPA;\N;BR
1461;M;IRMF;IFRN-Campus Mossoró;\N;BR
804;F;mcs;IFCE;\N;BR
379;F;RRS;IFPB - Instituto Federal de Educação,Ciência e Tecnologia da Paraíba;\N;\N
1075;F;AFS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA - CAMPUS JUAZEIRO DO NORTE-CE;\N;BR
600;F;ICFA;cefete pi;\N;BR
1940;M;rcb;IF-AL Campus Marechal deodoro;\N;BR
383;M;MAC;IFPE-INSTITUTO FEDERAL DE EDUCAÇÃO,CIÊNCIA E TECNOLOGIA DE PERNAMBUCO;HTTP://WWW.IFPE.EDU.BR;BR
384;M;JPMM;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;\N;BR
681;M;RMLC;UNIVASF;\N;BR
378;M;\N;IFRN;\N;\N
396;F;asmm;Instituto federal de ciência, educação e tecnologia do Piauí (IFPI).;\N;BR
390;M;RRR;Instituto Federal de Educação, Ciencia e Tecnologia de Goiás - Ifet;\N;BR
1858;F;PMS;IFMA;http://yahoo/E-mail/;BR
1077;F;SMQ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA - CAMPUS JUAZEIRO DO NORTE-CE;\N;BR
602;M;THAO;IFPE - Instituto Federal de Pernambuco;\N;\N
682;F;NMR;IFBA;\N;BR
1494;\N;\N;instituto federal de educação, ciência e tecnologia do maranhão;\N;\N
1078;F;MVM;IFPB- Instituto Federal de Educação, Ciencia e Tecnologia da Paraiba;\N;BR
805;F;TCP;IFMA;\N;BR
395;M;AND;Instituto Fedral de Educação, Ciência e Tecnologia;\N;BR
398;F;TMT;FADE - Fundação de Apoio ao Desenvolvimento da Universidade Federal de Pernambuco.;\N;BR
214;\N;\N;ifal;\N;\N
2446;\N;\N;\N;\N;BR
399;F;KCO;Instituto Federal de Educação,Ciência e Tecnologia do Rio Grande do Norte-IFRN;\N;\N
401;M;RBB;Instituto Federal de Educação Ciência e Tecnologia do Sertão Pernambucano - Campus Floresta;\N;\N
402;M;\N;IFMT;\N;BR
633;M;JASLF;ifpi;http://www.augustolustosa.com;BR
256;F;TSA;Instituto Federal de Educação Tecnológica de Sergipe - IFS;\N;BR
683;F;CB;UNEB;\N;BR
803;F;TCP;IFMA;\N;BR
1176;M;CBFS;Instituto Federal de Educação Ciências e Tecnologia;\N;BR
334;M;ADD;IFG;\N;BR
403;F;lnmc;Instituto Federal do Ceara;\N;BR
1942;F;HFR;Instituto Federal de Educação e Tecnologia -IFPI;\N;\N
604;F;EMSJ;IFAL;\N;\N
807;M;MMAP;IFRN Campus Santa Cruz;\N;BR
82;\N;PIBSS;IFPE - Instituto Federal de Educação Ciencia e Tecnlogia de Pernambuco;\N;BR
1563;M;CJP;IFAL;\N;\N
1629;M;ÍGL;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte. Campus Ipanguaçu.;\N;BR
412;M;WJAS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN;\N;BR
413;M;FCAS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN;\N;BR
415;M;JM;IFPB;\N;\N
143;M;\N;IFRN;\N;\N
686;M;AGR;INSTITUTO FEDERAL DO AMAZONAS;http://www.ifam.edu.br;BR
1861;M;TCP;Intituto de Ensino Superior da Amazonia;\N;\N
949;F;ESG;Universidade Federal do Ceará;\N;BR
746;F;WKBFS;Instituto Federal de Educação, Ciência e Tecnologia e Universidade Federal Rural de Pernambuco;\N;BR
2006;M;GJAF;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB.;\N;BR
1206;M;TTA;IFPB;\N;BR
606;M;MVOR;UNP;\N;\N
421;F;SSA;CEFET-RN;\N;BR
1863;M;RPF;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA PARAÍBA CAMPUS JOÃO PESSOA;http://www.geeckosystems.com.br;BR
1179;M;MLBN;Instituto Federal de Educação e Tecnologia da Paraíba - IFPB;\N;BR
430;M;AACF;Instituto Federal de Educação, Ciência e Tecnológica do Ceará;\N;BR
426;M;GSB;ica/ufmg;\N;BR
1784;M;\N;Universidade Estadual de Alagoas;\N;BR
1177;F;TLS;IFPB - Instituto Federal de Educação, Ciência e Tecnologia da Paraíba;\N;BR
2622;M;DBF;IFRN;\N;BR
417;M;JSSS;Instituto Federal de Educação, Ciência e Tecnologia de Alagoas Campus Palmeira dos Índios;\N;BR
758;F;AFB;UFPA;\N;BR
432;M;NBB;Universidade Federal de Alagoas;\N;BR
759;F;NCC;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;BR
1084;F;NFN;IFPA;http://www.ifpa.edu.br;\N
435;F;PBS;Instituto Federal Campus Pontes e Lacerda- MT;\N;BR
436;M;\N;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;BR
438;F;TSR;IFPI;\N;BR
689;M;RMP;iNSTITUTO fEDERAL DE EDUCAÇÃO CIÊNCIAS E TECNOLOGIA DE MATO GROSSO;\N;BR
440;M;WCET;IFPA - Campus Industrial de Marabá;\N;\N
442;F;KMS;Instituto Federal Campus Pontes e Lacerda- MT;\N;\N
443;F;\N;Instituto Federal Campus Pontes e Lacerda-MT;\N;\N
609;F;JGS;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba;\N;BR
445;F;OCP;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - IFMA;\N;BR
1180;M;LFS;INSTITUTO FEDERAL DO PIAUÍ-IFPI;\N;BR
1467;F;AKLC;IFRN;\N;BR
690;F;MCS;IFMA;\N;BR
446;F;MJS;Instituto Federal de Educação, Ciência e Tecnologia Campus São Luís - Maracanã;\N;BR
881;M;FSM;Instituto Federal de Educação, Ciência e Tecnologia Baiano - Campus Catu;\N;BR
1866;F;LBP;Instituto Federal de Educação, Ciências e Tecnologia do Rio Grande do Norte - IFRN;\N;BR
810;F;RVSCM;IF sertão Pernambucano;\N;BR
2732;F;IG;IFCE;\N;\N
1242;M;TSGF;IFRN, UFRN;\N;BR
1567;M;MAT;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - João Câmara;\N;\N
1867;M;JOLS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
453;M;FHS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
454;F;MFMS;Instituto Federal de Educação, Ciência e tecnologia do Rio Grande do Norte;\N;\N
439;F;\N;IFCE;\N;\N
2574;\N;\N;IFAL;\N;BR
2809;F;mjbr;Instituto Federal de Educação, Ciência e Tecnologia do Ceará-IFCE Sobral;\N;BR
1308;M;DJS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
466;F;CFR;Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso - Campus Pontes e Lacerda.;\N;\N
1868;M;DRCS;UFRN;\N;BR
459;F;SSF;Instituto Federal de Educação, Ciência e Tecnologia - Campus Pontes e Lacerda - MT.;\N;BR
692;F;LGAS;IFMA;\N;BR
461;F;RBS;Instituto Federal de Educação, Ciência e Tecnologia - Campus Pontes e Lacerda - MT.;\N;\N
1087;F;JLPG;IFRN, campus currais novos;\N;\N
462;F;MSC;Instituto Federal de Educação Ciência e Tecnologia de Mato Grosso. Campus - Pontes e Lacerda.;\N;BR
6920;\N;\N;\N;\N;\N
6921;\N;\N;\N;\N;\N
6922;\N;\N;\N;\N;\N
1435;M;FAS;Instituto Federal de Educação, Ciência e Tecnologia do Ceará- Campus Maracanaú;\N;BR
1568;F;JRS;UFERSA;\N;BR
464;F;MRL;Instituto Federal de educação, ciência e tecnologia do Ceará;\N;BR
763;M;DVO;Instituto Federal de Educação, Ciência e Tecnologia do Ceará  - IFCE;\N;BR
465;F;JOJ;Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso - Campus Pontes e Lacerda.;\N;\N
458;M;LAOA;Instituto Federal de Educação, Ciências e Tecnologia - Campus Pontes e Lacerda;\N;BR
2722;M;EH;IFRN;\N;BR
469;F;CASD;Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso - Campus Pontes e Lacerda.;\N;BR
42;\N;\N;Instituto Federal de Educação, Ciencia e Tecnologia do Ceará - Campus Quixadá.;\N;\N
470;F;RSC;Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso - Campus Pontes e Lacerda.;\N;BR
1245;M;EAM;IFMA - Campus Zé Doca;\N;BR
471;F;cpnf;IFRN;\N;BR
696;M;PSSC;Instituto Federal de Educação, Ciência e Tecnologia;\N;BR
472;F;ACBA;Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso - Campus Pontes e Lacerda.;\N;BR
1184;M;PFF;IFPB;\N;BR
477;F;JSG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;\N;BR
1449;M;YTBS;IFBA - INSTITUTO FEDERAL DE EDUCAÇAO CIÊNCIAS E TECNOLOGIA DA BAHIA;\N;BR
448;\N;\N;Instituto Federal de Educação, Ciência e Tecnologia do Ceará - IFCE;\N;\N
476;M;RTH;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;BR
142;F;MOM;IFPE - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco;\N;BR
694;F;\N;Instituto Sertão Pernambucano;\N;BR
1681;M;LPA;IFCE;\N;BR
2007;M;FMM;"PPGEM/UFRN
IFRN";\N;BR
2875;M;vpp;ifpi;\N;BR
163;M;LGMN;"Universidade Federal do Ceará
Departamento de Tecnologia de Alimentos";\N;BR
1936;M;AVCB;INSTITUTO FEDERAL DO AMAZONAS;\N;BR
2545;\N;\N;\N;\N;BR
485;M;MVGL;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB;\N;BR
2501;\N;\N;\N;\N;BR
487;F;RMPC;INSTITUTO fEDERAL DO PARÁ;\N;BR
481;F;SFF;IFCE - Instituto Federal de Ciência e Tecnologia do Ceará;\N;BR
488;F;KJR;Instituto Federal de Educação, Ciencias e Tecnologia de Mato Grosso;\N;\N
491;M;MFB;Instituto Federal de Educação, Ciência e Tecnologia do Pará - IFPA/Campus Bragança.;\N;BR
467;F;NPSS;Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso - Campus Pontes e Lacerda.;\N;BR
765;M;AS;Instituto Federal de Educação, Ciência e Tecnologia, Ceará;\N;BR
812;F;JL;IFAM;\N;BR
493;F;ECCL;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLÓGIA DA PARAÍBA;\N;BR
1092;F;ASN;INSTITUTO FEDERAL DE EDUCAÇÃO CIENCIA E TECNOCLOGIA DO MARANHÃO;\N;BR
496;M;AOCJ;Instituto Federal do Amazonas;http://www.almirjunior.com.br;BR
617;M;LCA;IFBA;\N;BR
406;F;MTLA;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;BR
1873;F;BOS;IFMA;http://yahoo/E-mail/;BR
484;M;HCDP;IFRN;\N;\N
732;F;RASA;Universidade Federal do Recôncavo da Bahia;\N;\N
603;M;ROL;Instituto Federal de Educação, Ciência e Tecnologia do Ceará (Campus: Quixadá);\N;BR
1872;M;\N;IFPA;\N;\N
498;M;RSA;Instituto de Educação Ciência e Tecnologia;\N;\N
1321;F;\N;IFPA;\N;BR
1093;M;CJCC;Instituto Federal de Educação Ciência e Tecnologia do Maranhão;\N;\N
1297;F;FKSU;Instituto Federal de Educação, Ciência e Tecnologia do cearám - IFCE;https://mail.google.com/mail/?shva=1#inbox;BR
79;F;arsf;Instituição Federal de Pernambuco;\N;\N
1740;F;JCM;Instituto Federal de Educação, Ciência & Tecnologia Baiano Campus-Catu/Ba;\N;\N
505;F;GDS;Instituto Federal de Ciência e Tecnologia de Goiás;\N;BR
2989;F;AMAS;IFMA-Zé Doca;\N;BR
506;F;KCRA;IFCE;\N;\N
705;F;IMSS;IFRN;\N;BR
768;\N;\N;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;\N
1827;\N;vm;IFMA;\N;\N
767;\N;\N;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;\N
507;M;\N;IFMA-CAMPUS MARACANÃ;\N;BR
1945;M;ECB;IFRN/JC;\N;BR
1275;F;JSV;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;\N;BR
813;F;CBG;Universidade Tiradentes;\N;BR
497;M;EGL;IFPE - Instituto Federal de Pernambuco;\N;BR
2709;\N;\N;teste2;\N;\N
501;F;KGF;Instituto Federal de Educação Ciência e Tecnologia de Goiás;\N;BR
452;F;ALM;Instituto Federal de Educação Ciência e Tecnologia;\N;BR
1095;M;ENO;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN);\N;BR
511;\N;ICP;Instituto Federal do Piauí- Campus Floriano;\N;BR
515;F;esp;ifce;\N;BR
699;F;RBM;IF Sertão Pernambucano;\N;BR
513;F;AOS;IFPI- CAMPUS FLORIANO;\N;BR
517;F;WCS;IFPI - Campus Floriano;\N;BR
2710;\N;\N;teste3;\N;\N
646;F;LSGM;Docente do Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL).;\N;BR
761;F;PPS;INSTITUTO FEDERAL DE SERGIPE;\N;BR
518;F;ARBS;INSTITUTO FEDERAL DE SERGIPE IFS-CAMPUS LAGARTO;\N;BR
769;\N;\N;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;\N
1478;M;MDM;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
1251;\N;\N;IFPI;\N;\N
1252;M;TCSSA;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - Campus Campina Grande;\N;BR
1096;F;DGS;IDEFLOR;\N;BR
1479;M;MM;IFMA Campus Zé Doca;\N;BR
1934;F;AIMA;Instituto Federal de Educação, Ciência e Tecnologia do RN;\N;BR
1877;F;EGE;Instituto Federal de Educação Ciencia e Tecnologia de Alagoas;\N;BR
1097;M;JALJ;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN;\N;BR
521;M;IRC;Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano;\N;BR
704;F;ACBA;IFRN;\N;BR
990;F;MCGR;IFPA;\N;BR
525;F;LPN;Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano, Campus Petrolina Zona Rural.;\N;BR
1480;M;GSS;Instituto Federal de Educação, Ciência e Tecnologia de Alagoas;\N;BR
621;F;APP;Universidade Federal do Pará;\N;BR
2066;F;CRO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO;\N;BR
1573;M;RSC;Instituto Federal da Paraíba;\N;BR
181;F;kam;instituto federal de educação, ciencia e tecnologia do piaui-ifpi;\N;BR
519;F;JDL;Instituto Federal de Educação, Ciência e Tecnologia do RN/ IFRN;\N;BR
533;F;RLO;IFMA;\N;\N
535;F;BEMT;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;\N;\N
739;M;PC;IFRN;\N;BR
537;F;LBB;Universidade Federal de Alagoas/UFAL;\N;BR
49;M;JB;Instituição de Educação, Ciência e Tecnologia de Sergipe;http://www.jbsantosfilho.com;BR
524;M;JRN;Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano, Campus Petrolina Zona Rural.;\N;\N
2067;M;VLF;UNIVERSIDADE ESTADUAL DA PARAIBA;\N;\N
1482;F;asl;instituto federal de eucação ciencia e tecnologia do maranhão;\N;\N
538;M;NSL;INSTITUTO FEDERAL DO CEARA Campus juazeiro do NOrte;\N;BR
2068;M;RSC;IFAL;\N;BR
1909;M;\N;IFRR;\N;\N
536;F;ECCS;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;\N;BR
539;\N;\N;IFPA;\N;\N
540;\N;\N;IFPA;\N;\N
329;M;YCG;Instituto Federal de Educação, Ciência e Tecnologia de Goiás - IF Goiás;\N;BR
1019;F;JOD;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
625;M;LAM;IFRN-CCNAT;\N;BR
2069;F;\N;Instituto Federal de Educação, Ciência e Tecnologia do Piauí;\N;BR
816;F;AKCM;UNIVERSIDADE FEDERAL DO PIAUÍ E INSTITUTO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DO PIAUI;\N;BR
546;F;JLVA;IFRN - CAMPUS IPANGUAÇU;\N;BR
545;M;AJRB;Instituto Federal de Alagoas- campus Satuba;\N;BR
550;F;MNBO;Secretaria de Educação Profissional e Tecnológica - SETEC/MEC;\N;BR
1881;F;CDM;IFRN;\N;BR
1577;F;JTHL;Instituto Federal de Educação, Ciência e Tecnologia;http://connepi.ifal.edu.br/ocs/index.php/connepi/CONNEPI2010/user/createAccount;BR
770;F;CIF;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - Campus Zé Doca;\N;BR
706;F;ECG;(IFMA);\N;BR
837;F;SCLF;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
3239;F;CRS;IFTO;\N;BR
719;M;EDSN;Instituto Federal de Educação, Ciência e Técnologia do Maranhão - Campus Buriticupu;\N;BR
1190;M;FALC;Instituto Federal de Educação, Ciência e Tecnologia Sertão de Pernambuco;\N;BR
847;F;ACSD;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA;\N;BR
2823;M;LCRF;Instituto Federal de Educação, Ciência e Tecnologia - Ceará ( Campus Fortaleza);\N;BR
934;F;RFS;IFPI CAMPUS FLORIANO;\N;BR
3375;F;LDOP;UNIVERSIDADE FEDERAL DO AMAZONAS;\N;\N
853;M;AAA;IFRN campus Ipanguaçu;\N;BR
854;F;VNCR;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão;\N;BR
1676;M;MMV;IFRN;\N;\N
856;F;AGR;IFMA-MA;\N;BR
2040;M;CAC;Instituto Federal de Educação, Ciência e Tecnologia do Piauí - IFPI;\N;\N
1256;M;IS;Instituto Federal de Educação,Ciência e Tecnologia do Maranhão;\N;BR
1579;M;HNA;INSTITUTO FEDERAL DO MARANHÃO;\N;BR
866;F;LTO;IFRN;\N;BR
1488;M;ADN;Instituto Federal de Sergipe;\N;BR
865;M;GFS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;http://www.ifrn.edu.br;BR
867;F;RAS;IFPB - Campus João Pessoa;\N;BR
1703;M;CMS;IFRN;\N;\N
1963;F;PMM;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - Campus Ipanguaçu;\N;BR
1682;M;MASR;SENAI-AM;\N;BR
1581;F;jonm;UNIVERSIDADE FEDERAL DO AMAZONAS;\N;BR
1666;F;RMSC;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba;\N;BR
873;F;AJBA;Uiversidade do Estado da Bahia;\N;\N
874;F;GVPM;IFBA-CAMPUS SALVADOR;\N;BR
878;F;LGI;Instituto Federal de Educação, Ciência e Tecnologia do Piauí -IFPI;\N;BR
2556;\N;RFL;IFMA;\N;BR
1195;F;RAC;IF-Sertão Pernambucano;\N;BR
1489;F;AMBS;IFCE;\N;BR
883;M;JGSFV;IFAM - AM;\N;BR
870;M;FSCB;Instituto Federal de Sergipe;\N;BR
2853;F;RFF;Instituto Federal de Rondônia, Campus Ji-Paraná;\N;BR
6;M;TBM;IFCE;\N;BR
1505;F;FPLS;Instituto Federal de Educação, Ciência E Tecnologia Baiano-Campus-Catu/Ba;\N;BR
644;M;FTRC;Faculdade de Milagres Ceará-FAMICE;\N;BR
133;M;EAB;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN;\N;BR
886;F;ACSO;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;\N;BR
1108;M;JSS;Instituto Federal do Ceará;\N;\N
1491;F;JLCXG;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
927;M;SSP;IFPE;\N;BR
2492;M;NST;\N;\N;BR
1492;F;RACL;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;\N;BR
2484;\N;admin;Instituto Federl de Educação Ciência e Tecnologia do Sertão Petrnambucano, Campus Petrolina Zona Rural;\N;BR
1949;F;SLOS;Instituto Federal de Educação Ciência e Tecnologia do Maranhão - IFMA.;\N;BR
1181;F;IAC;IFMA;\N;\N
894;F;ORSR;Instituto Federal de Educação, Ciência e Tecnologia do Ceará.;\N;\N
845;F;LFL;Intituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
2020;M;IRA;IFPE;\N;BR
1109;M;JSF;Intituto Federal do Piaui;\N;BR
1198;M;MNP;UNIFOR - Universidade de Fortaleza;\N;BR
3329;F;MQA;IFPB - campi : Campina Grande -PB;\N;BR
901;M;DH;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - Campi Zona Norte.;\N;BR
1199;M;WRCR;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - Campus São Luis- Maracanã;\N;BR
1111;M;WBCL;IFPB-Instituto Federal de Educação Ciência e Tecnologia - Campus Campina Grande;\N;BR
908;F;CLC;Instituto Federal de Educação Ciência e Tecnologia do Maranhão;\N;BR
1259;M;NWJP;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - IFMA/Campus Maracanã;\N;BR
336;F;MFSC;IF - sertão pernambucano;\N;BR
914;M;PCF;Instituto Federal do Rio Grande do Norte - IFRN;\N;BR
915;M;MAS;IF-Setão Pernambucano;\N;BR
919;M;IFV;Instituto Federal de Educação, Ciência e Tecnologia-IFPE, Campus Recife.;\N;BR
1201;F;ILSR;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE (IFRN);\N;\N
1159;M;ADSA;Instituto Federal de alagoas - IFAL;\N;BR
2739;F;ACRM;IFAM;\N;\N
1841;F;DPBS;INSTITUTO FEDERAL DE EDUCAÇÃO CIENCIA E TECNOLOGIA;\N;BR
1306;F;JMHG;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - Campus Mossoró;\N;BR
2461;F;JDS;IFRR;\N;BR
1497;M;LVSO;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;BR
922;F;ALS;Instituto Federal do Piauí;\N;\N
187;M;CVS;INSTITUTO FEDERAL DO MARANHÃO;\N;BR
921;F;\N;IFPI;\N;BR
920;F;SCLS;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba.;\N;BR
923;M;daps;ufs;\N;\N
2008;F;MPP;IFPB;\N;\N
1650;M;JAS;Instituto Federal de Educação, Ciência e Tecnologia - Alagoas - Capus Palmeira dos Índios;\N;BR
429;M;IAMA;IFCE;\N;\N
1896;M;INA;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLÓGIA DO MARANHÃO-IFMA
CAMPUS BURITICUPU";\N;BR
930;M;AFBJR;Instituto Federal de Educação Ciencia e Tecnologia do Rio Grande do Norte;\N;BR
1645;F;SFLM;IFCE - Sobral;\N;\N
1310;M;DSS;IFRN - Campus Currais Novos;\N;\N
1897;F;RPAA;UFRN;\N;BR
194;F;LASS;IFPB - Campus João Pessoa;\N;BR
1952;F;SLOS;Instituto Federal de Educação Ciência e Tecnlogia do Maranhão - IFMA.;\N;BR
83;F;FFX;IFPE - Instituto Federal de Educação Ciecia e Tecnologia de Pernambuco;\N;\N
1203;M;IAMA;IFCE;\N;\N
936;M;ESFD;Instituto Federal de Educação, ciência e tecnologia do Rio Grande do Norte;\N;BR
278;M;vllg;ifrn-sede;\N;BR
1117;M;IBOMA;Instituto Federal de Educação, Ciência e Tecnologia - Campus Imperatriz;\N;BR
1586;F;LCR;INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DO PIAUÍ;\N;\N
2454;M;ACFBP;IFSP;\N;BR
941;F;CGAG;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão;\N;BR
