author_id;paper_id;primary_contact;seq;first_name;affiliation;country;url
5389;1476;0;5;Georgia Maciel;IFCE;\N;\N
530;250;1;2;Ana Rita;IFBaiano;BR;\N
3673;1665;0;6;Renata;"<p>Instituto Federal de Educação Ciência e Tecnologia do Sertão Pernambucano</p>";BR;\N
3601;1671;1;1;LUIS PEDRO;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO ACRE - IFAC";BR;http://www.ifac.edu.br
5381;1671;0;2;Chayana;"Universidade Federal do Acre -- Centro de Ciências Biológicas e da Natureza, Curso de Engenharia Agronômica";\N;\N
5380;1671;0;3;Nelson;CCBN;\N;\N
2269;1056;0;1;Antonia;Instituto Federal de Educacao, Ciencia e Tecnologia do Ceara;BR;\N
2270;1056;0;3;Maria;<p>Instituto Federal de Educacao, Ciencia e Tecnologia do Ceara</p>;BR;\N
1220;598;1;1;Sandra;"Instituto de Educação Básica, Técnica e Tecnológica do Maranhão - IFMA";BR;http://www.cefet-ma.br
2702;1269;1;1;Diogo;"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas - Campus Satuba.";BR;\N
4989;1269;0;2;Sr.;"Universidade Federal do Ceará.";BR;\N
2251;1053;0;1;TÁSSIA;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá";BR;\N
2474;1053;1;3;MARIA DA GLÓRIA;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá";BR;\N
2475;1053;0;5;MAYRA;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá";BR;\N
2074;972;1;1;Cristina;"Instituto Federal de Educação, Ciência e Tecnologia do Tocantins";BR;\N
2237;1045;0;1;João Vitor;IFPE - Campus Recife;BR;\N
2232;1045;1;2;Rejane;IFPE - Campus Recife;BR;\N
3847;1779;1;2;Joel;\N;\N;\N
3837;1779;0;3;Luiz;Faculdade Metropolitana da Grande Fortaleza - Fametro;BR;\N
22;12;1;1;Luciana;"Instituto Federal do Piauí - campus Floriano";BR;\N
2256;1058;0;1;Claudio;"Instituto de Estudos Superiores da Amazônia";BR;\N
5204;1058;1;2;Brehme;"Instituto Federal de Educação, Ciência e Tecnologia do Pará";BR;\N
5207;1058;0;5;Jennifer;Vanderbilt University;US;\N
5203;1058;0;6;David;Drexel University;US;\N
2266;1057;0;1;Nayana;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará - Campus Fortaleza";BR;\N
2255;1057;1;2;Izaura Lila;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará - Campus Fortaleza<br />";BR;\N
46;25;1;1;Leandro;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, Campus Ipanguaçu.";BR;\N
248;119;1;1;Adriano;"IFPE (Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco)";BR;\N
2289;1074;1;1;Daniel;IFPB;\N;\N
2331;1074;0;2;Cibelly;\N;\N;\N
2332;1074;0;3;Pollynna;\N;\N;\N
2333;1074;0;4;Ana Caroline;\N;\N;\N
2334;1074;0;5;Thaiguara;\N;\N;\N
2330;1074;0;6;Fátima;\N;\N;\N
3903;1805;1;2;IVALDO;IFPE;BR;\N
5250;1805;0;3;Bruna;IFPE;BR;\N
5249;1805;0;4;Hernande;IFPE;BR;\N
3991;1724;0;4;Paulo;"Instituto Federal de Educação, Ciência e Tecnologia do Estado da Paraíba - IFPB";BR;\N
1896;890;1;1;Nathalia;Instituto Federal de Educacao, Ciencia e Tecnologia do Rio Grande do Norte;BR;\N
5136;890;0;2;Erivaneide;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte";BR;\N
5137;890;0;3;Francisco Leilson;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte";BR;\N
5135;890;0;4;José;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte";BR;\N
2121;995;0;2;Tatiana;"<div>Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE) - Campus Belo Jardim</div>";BR;\N
1149;553;1;1;Claudia;INSTITUTO FEDERAL BAIANO - Campus Santa Ines;BR;\N
2708;1275;1;1;Elaine;Faculdade Atenas Maranhense;BR;\N
5410;1275;0;2;Edilaine Ferreira;"Faculdade Atenas Maranhense -- Coordenação de Letras";\N;\N
5002;1130;0;2;Elane;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN";BR;\N
4917;1140;0;4;Manuel;"Instituto Federal do Piauí - IFPI";BR;\N
5003;1130;0;3;Iêda;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN";BR;\N
5004;1130;0;4;Igor;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN";BR;\N
5005;1130;0;5;Juliana;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN";BR;\N
5006;1130;0;6;Rayssa;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN";BR;\N
5001;1130;0;7;Sandra;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN";BR;\N
2399;1130;1;1;Elizane;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN";BR;\N
239;115;1;1;Ela;Instituto Federal de Alagoas;BR;\N
258;125;1;1;Islame;IFRN;BR;\N
5412;125;0;2;Marcel Lúcio;IFRN;\N;\N
2383;1119;1;1;Mervanice;"Instituto Federal de Educação, Ciência e tecnologia do Maranhão - IFMA/Campus de Zé Doca";BR;\N
2757;1296;1;1;Ilanna;"Instituto Federal do Maranhão";BR;\N
2788;1296;0;2;Suelma;"Intituto Federal do Maranhão - Campus Açailândia";BR;\N
2789;1296;0;3;Triciane;"Intituto Federal do Maranhão";BR;\N
2943;1381;1;2;Camila;IFRN;BR;\N
1280;617;0;3;Kelly Suellen;"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - Campus Zé Doca";BR;\N
2380;1117;1;1;Maria;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";BR;\N
2386;1117;0;2;Jacqueline;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";\N;\N
2402;1117;0;3;Francisca;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";\N;\N
2403;1117;0;4;Kellya;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";\N;\N
2404;1117;0;5;Sabrina;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";\N;\N
2405;1117;0;6;Luciana;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";\N;\N
2401;1117;0;7;Mirlla;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";\N;\N
2385;1121;1;1;Juliana;"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";BR;\N
3418;1121;0;2;Luanny;"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";BR;\N
3419;1121;0;3;Eugênio;"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";BR;\N
2395;1128;1;1;Maria;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";BR;\N
2397;1128;0;2;Jacqueline;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";\N;\N
2398;1128;0;3;Katiane;"Instituto Federal de Educação, Ciências e Tecnologia - campus Sobral-CE";\N;\N
3845;1782;1;1;Ronan;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIAS E TECNOLOGIA DO RIO GRANDE DO NORTE - CAMPUS IPANGUAçU";BR;\N
4282;1378;0;2;Glauber;LIMPEL Limpeza Urbana;BR;\N
4572;1378;0;3;Polyana;LIMPEL Limpeza Urbana<br />;BR;\N
4943;1782;0;2;Júlio;IFRN;\N;\N
4944;1782;0;3;Paloma;IFRN;\N;\N
4942;1782;0;4;Saint Clair;IFRN;\N;\N
1107;542;0;1;José;IFBA - Instituto Federal da Bahia;BR;http://www.ifba.edu.br
1111;542;1;2;Claudio;<p>IFBA - Instituto Federal da Bahia</p>;BR;http://www.ifba.edu.br
1112;542;0;3;Nubia;IFBA - Instituto Federal da Bahia;BR;http://www.ifba.edu.br
2769;1294;0;4;Patricia;UFC;BR;\N
2770;1294;0;5;Hugo L.;IFCE;BR;\N
2771;1294;0;6;Haroldo;UFC;BR;\N
4027;1854;0;2;Marcio Roberto;"<div><div><div>Instituto Federal de Educação, Ciência e Tecnologia do Ceará<br /> <br /><br /></div></div></div>";BR;\N
4028;1854;0;3;Lyndervan;"<div><div>Instituto Federal de Educação, Ciência e Tecnologia do Ceará<br /> <br /><br /></div></div>";BR;\N
4912;1140;0;2;Dilson;Instituto Federal Do Piaui - IFPI;BR;\N
4911;1140;0;3;Luana;"Instituto Federal do Piauí - IFPI";BR;\N
4412;893;0;2;Mariana;<div>IFRN - Campus Natal Central</div>;BR;\N
4413;893;0;3;Adriana;<div><div>IFRN - Campus Natal Central</div></div>;BR;\N
4414;893;0;4;Karina;<div><div><div>IFRN - Campus Natal Central</div></div></div>;BR;\N
2102;987;0;1;Bruno;"colégio Christus";BR;\N
2103;987;0;2;Lucas;"colégio Christus";BR;\N
2097;987;1;3;Olinda;"Instituto Federal de Educação de Ciencia e Tecnologia do Ceará";BR;\N
2104;987;0;4;Patrícia;UFC;BR;\N
2105;987;0;5;Hugo;IFCE;BR;\N
2106;987;0;6;Haroldo;UFC;BR;\N
1903;893;1;1;Luênia;IFRN - Campus Natal Central;BR;\N
1263;612;1;1;Samuel;"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano";BR;http://connepi.ifal.edu.br/ocs/index.php/connepi/CONNEPI2010/user/account
4743;612;0;2;Eudberg;"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano.";BR;\N
1151;555;1;1;Juarez;"Instituto Federal de Educação Ciência e Tecnologia - IF/Baiano - Campus Santa Inês - BA";BR;\N
1773;843;1;1;Rainy;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE MATO GROSSO . CAMPUS CUIABá";BR;\N
4972;843;0;2;Simone;"<div>INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE MATO GROSSO . CAMPUS CUIABá</div>";BR;\N
4783;612;0;4;Bruna;"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano.";BR;\N
2479;1165;0;1;Regina;Instituto Federal do Rio Grande do Norte;BR;\N
4822;1165;0;3;Alinne;"Instituto Federal do rio Grande do Norte";BR;\N
4823;1165;1;2;Maria Cecília;Instituto Federal do rio Grande do Norte<br />;BR;\N
4820;1161;1;2;Rayane;"Instituto Federal do Rio Grande do Norte - Campus Currais Novos<br />";BR;\N
3994;1848;1;1;Sra;IFRN;BR;\N
3709;1664;1;1;Anderson;"IFRN - Campus João Câmara";BR;\N
3710;1664;0;2;Aldivan;"IFRN - Campus João Câmara";BR;\N
4354;1664;0;3;Jose;<p>IFRN</p>;BR;\N
3586;1664;0;4;Jacques Cousteau;"IFRN - Campus João Câmara";BR;\N
1548;596;0;1;andré;"Instituo Federal de Educação Ciência e Tecnologia do Maranhão";BR;\N
1549;596;0;2;regina;"<p>Instituo Federal de Educação Ciência e Tecnologia do Maranhão</p>";BR;\N
1218;596;1;3;simone;"Instituo Federal de Educação Ciência e Tecnologia do Maranhão";BR;\N
2493;1176;0;1;Regina;Instituto Federal do Rio Grande do Norte;BR;\N
4824;1176;0;3;Ramon;"<p>Instituto federal do Rio Grande do Norte</p><p></p><p></p>";BR;\N
2029;951;0;5;Jacques Cousteau;"IFRN - Campus João Câmara";BR;\N
1606;767;1;1;Pedro;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE ALAGOAS- CAMPUS SATUBA";BR;\N
3911;1813;1;1;Marcio;"Instituto Federal de Educação, Ciências e Tecnologia do Ceara";BR;\N
4006;1813;0;3;Erilany;"Instituto Federal de Educação, Ciências e Tecnologia do Ceara";BR;\N
4007;1813;0;4;Hugo;"Instituto Federal de Educação, Ciências e Tecnologia do Ceara";BR;\N
4008;1813;0;5;Raimundo;"Instituto Federal de Educação, Ciências e Tecnologia do Ceara";BR;\N
1;1;0;1;Igor;IFBA;\N;\N
2;1;0;2;Cláudia;IFBA;\N;\N
3;1;0;3;Eduardo;\N;\N;\N
4;1;1;4;Yure;IFBA;\N;\N
5;1;0;5;Elmo;IFBA;\N;\N
6;1;0;6;Diego;<p>IFBA</p>;\N;\N
4700;239;0;2;Iara M°;"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)/Campus Floriano";BR;\N
522;248;1;1;Thiago;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
4745;248;0;2;Gemmelle;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";\N;\N
4744;248;0;3;Roberto;"Universidade Federal do Ceará";\N;\N
4779;248;0;4;Carisia;"Universidade federal do ceará";\N;\N
3933;1811;1;1;Erineide;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do  Norte - IFRN";BR;\N
3906;1811;0;2;Laís Ariane;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN";BR;\N
3934;1811;0;3;Talita;\N;BR;\N
4688;1817;0;4;Caique Beijes da;"<div><div><div>Instituto Federal de Educação, Ciência e Tecnologia da Bahia</div></div></div>";\N;\N
4685;1817;0;5;Reginaldo J.;"<div><div><div><div>Instituto Federal de Educação, Ciência e Tecnologia da Bahia</div></div></div></div>";\N;\N
17;8;1;1;Elder;Universidade Federal do Rio Grande do Norte;BR;\N
8;2;1;2;Lílian;IFBA;\N;\N
9;2;0;3;Cláudia;IFBA;\N;\N
10;2;0;4;Eduardo;IFBA;\N;\N
11;2;0;5;Elmo;IFBA;\N;\N
3946;1814;0;2;Rafael;"IF Sertão Pernambucano";BR;\N
3947;1814;0;3;Geanderson;"IF Sertão Pernambucano";BR;\N
13;4;0;1;João Batista;"Instituição de Educação, Ciência e Tecnologia de Sergipe";BR;http://www.jbsantosfilho.com
4698;4;0;2;Tatiana;"Instituição de Educação, Ciência e Tecnologia de Sergipe";BR;http://www.tatiana.jbsantosfilho.com/
4699;4;1;3;José Carlos;"Instituição de Educação, Ciência e Tecnologia de Sergipe";BR;\N
4697;4;0;4;Marcio;"<!-- p { margin-bottom: 0.21cm; } --> <p style=""margin-bottom: 0cm;""><span style=""font-size: x-small;""><span lang=""pt-BR"">UFS,  Avenida Marechal Rondon, sem número, Jardim Rosa Elze,- SãO CRISTóVãO- SE </span></span></p>";BR;\N
47;26;0;1;Josenalde;"UFRN - ESCOLA AGRíCOLA DE JUNDIAí";BR;http://www.eaj.ufrn.br
5305;26;0;2;Anderson;Universidade Federal do Rio Grande do Norte;\N;\N
5304;26;1;3;Leonardo;Universidade Federal do Rio Grande do Norte;\N;\N
57;33;0;1;Valeria;Universidade Federal do Ceara (UFC);BR;\N
58;33;0;2;José Maria;Universidade Federal do Ceara (UFC);BR;\N
59;33;0;3;Marcos;Universidade Federal do Ceara (UFC);\N;\N
56;33;1;4;Luís;Universidade Federal do Ceara (UFC);BR;\N
85;45;1;1;Lúcio;IFAL;BR;\N
87;45;0;3;José Antonio;IFMA;BR;\N
89;45;0;4;Adriana;IFMA;BR;\N
3995;1849;1;1;IVALDO;IFPE;BR;\N
92;46;1;3;Magda Renata;IFAL;BR;\N
93;46;0;4;Felipe Cesar;UNISINOS/UFPI;BR;\N
94;46;0;5;Lorrana;IFMA;BR;\N
95;46;0;6;Adriana;IFMA;BR;\N
107;49;1;1;Lúcio;IFAL;BR;\N
108;49;0;2;Andréia;IFMT;BR;\N
109;49;0;3;Felipe Cesar;UFPI;BR;\N
110;49;0;4;José Antonio;IFMA;BR;\N
111;49;0;5;Lorrana;IFMA;BR;\N
170;74;1;1;Shirley;"IFPB - Instituto Federal de Educação Ciência e Tecnologia da Paraíba";BR;\N
5472;74;0;2;Marcos;IFPB;\N;\N
5473;74;0;3;Israel;IFPB;\N;\N
5474;74;0;4;Elaine;IFPB;\N;\N
182;86;1;1;Josany;"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM";BR;http://www.ciberculturaedu.ning.com
184;86;0;2;Dalmir;"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM";BR;\N
3972;1837;1;1;Gerson;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO MARANHãO-CAMPUS Zé DOCA";BR;\N
230;111;0;1;Claudio;"Instituto de Estudos Superiores da Amazônia";BR;\N
5201;111;1;2;Brehme;"Instituto Federal de Educação, Ciência e Tecnologia do Pará";BR;\N
5202;111;0;3;Carlos;Universidade Federal do Rio Grande do Sul;BR;\N
5200;111;0;4;Valcir;"Universidade Federal do Pará";BR;\N
245;117;1;1;Lucas;"Instituto Federal de Educação, Ciência e Tecnologia do Tocantins-Palmas-TO";BR;\N
246;117;0;2;Erlita;"Instituto Federal de Educação, Ciência e Tecnologia do Tocantins-Palmas-TO";BR;\N
251;121;0;2;Mariany;"IF SERTãO-PE";BR;\N
252;121;0;3;Andressa;"IF SERTãO-PE";BR;\N
262;127;0;1;Caroline;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO AMAZONAS";BR;http://www.ifam.edu.br
261;127;1;2;Edson;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO AMAZONAS";BR;http://www.ifam.edu.br
275;135;1;2;Thiago Henrique;"Instituto Federal de Educação, Ciência e Tecnologia (IFPE)";BR;\N
276;137;0;1;Zilma Aparecida;"Universidade Federal do Pará";BR;\N
457;137;1;2;Paula;"Universidade Federal do Pará";BR;\N
458;137;0;3;Rosilene;"Universidade Federal do Pará";BR;\N
459;137;0;4;Luisa Margareth;"Universidade Federal do Pará";BR;\N
285;142;0;3;Fabiola;"Instituto Federal deEducação, Ciência e Tecnologia do Ceará.";\N;\N
3957;1830;1;1;Antonia Livânia;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará Campus Sobral  (IFCE Campus Sobral)";BR;\N
5336;1830;0;2;Morgana;IFCE;BR;\N
5337;1830;0;3;Mayanna;IFCE;BR;\N
5338;1830;0;4;Anderson Luis;IFCE;\N;\N
5335;1830;0;5;Mirla Dayanne;IFCE;\N;\N
282;142;0;1;Marcos Aurélio;"Instituto Federal de Educação, Ciências e Tecnologia do Ceará";BR;\N
293;149;1;1;Tatiane;"IF SERTãO-PE";BR;\N
298;149;0;2;Izis;UFPB;BR;\N
299;149;0;3;Luciana;"IF SERTãO-PE";BR;\N
300;149;0;4;Marta;"IF SERTãO-PE";BR;\N
284;142;1;2;Rogério;"<p>Instituto Federal de Educação, Ciência e Tecnologia do Ceará</p>";BR;\N
302;151;0;1;Priscila;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE - IFRN;BR;\N
303;151;1;2;Monick;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;BR;\N
304;151;0;3;Allyne;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;BR;\N
2531;1193;0;1;Luiz;"IFRN-Campus Mossoró";BR;\N
5312;1193;0;3;Emerson;IFRN;\N;\N
5310;1193;1;4;Ítalo;IFRN;\N;\N
306;153;0;1;Tatiana;"Instituto Federal de Educação Tecnológica de Sergipe - IFS";BR;\N
307;153;0;2;João;"Instituto Federal de Educação Tecnológica de Sergipe - IFS";BR;\N
308;153;1;3;Priscila;"Instituto Federal de Educação Tecnológica de Sergipe - IFS";BR;\N
341;172;0;1;Fabiola;"Instituto Federal de Educação, Ciências e Tecnologia do Ceará";BR;\N
342;172;1;2;Felipe;IFCE;BR;\N
343;172;0;3;Saullo;IFCE;BR;\N
344;172;0;4;Nelson;IFCE;BR;\N
727;355;1;1;Patrícia;"Centro Universitário do Norte";BR;\N
350;175;0;1;Josefa;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - Campus Currais Novos";\N;\N
349;175;0;3;Danilo;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte";BR;http://www.ifrn.edu.br
351;175;1;2;Ronaldo;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - Campus Currais Novos";\N;http://www.ifrn.edu.br
5402;177;0;5;Simone Regina;"<div><div><div>Instituto Federal de Educação, Ciência e Tecnologia do Maranhão</div></div></div>";\N;\N
5403;177;0;6;Dayris;"<div><div><div><div>Instituto Federal de Educação, Ciência e Tecnologia do Maranhão</div></div></div></div>";\N;\N
5404;177;0;7;Sandalene;"<div><div><div><div>Instituto Federal de Educação, Ciência e Tecnologia do Maranhão</div></div></div></div>";\N;\N
5398;177;0;8;Francisco;"<div><div><div><div><div>Instituto Federal de Educação, Ciência e Tecnologia do Maranhão</div></div></div></div></div>";\N;\N
5351;180;0;4;André Carlos;Universidade Federal Rural em Pernambuco - UFRPE;BR;\N
5348;180;0;6;Jean;<p>Professor de Biologia do Estado de Pernambuco, Escola Estadual Eleonor Castro</p>;BR;\N
1318;628;0;1;ANA;Universidad de Mendoza;AR;\N
1319;628;0;2;LILIANA;Universidad Nacional de Cuyo;AR;\N
528;250;0;1;Romilson;IFBA - Instituto Federal da Bahia;BR;\N
1308;628;1;3;DAN;"INSTITUTO FEDERAL DE EDUCAçãO, CIENCIA E TECNOLOGIA DA BAHIA (IFBA)";BR;\N
371;188;0;1;João;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará- IFCE";BR;\N
378;188;0;2;Isabel;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará- IFCE";BR;\N
379;188;1;3;Patrícia;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará- IFCE";BR;\N
380;188;0;4;Rinaldo;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará- IFCE";BR;\N
381;188;0;5;Glória;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará- IFCE";BR;\N
382;188;0;6;Kelly;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará- IFCE";BR;\N
5502;1497;0;3;Patrícia;IFS;\N;\N
374;189;0;2;Nassib;Universidade Federal de Alagoas;BR;\N
375;189;0;3;Hugo José de;IFAL - Campus Satuba;BR;\N
376;189;0;4;Angela de Guadalupe;IFAL Campus Satuba;BR;\N
377;189;0;6;Glícia Maris;IFAL Campus Satuba;BR;\N
397;197;1;1;anderson;IFCE;BR;\N
398;197;0;2;jean;ifce;BR;\N
399;197;0;3;maria das graças;ifce;\N;\N
5409;197;0;4;Jean Custódio;IFCE;\N;\N
5408;197;0;5;Maria das Graças;IFCE;\N;\N
427;203;1;1;Márcia;"Instituto Federal do Maranhão - Ifma - Campus Monte Castelo";BR;\N
428;203;0;2;Guilherme;"Instituto Federal do Maranhão, campus Monte Castelo";BR;\N
4484;1867;0;2;Antonio;"Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte - Campus Mossoró";BR;\N
4483;1867;0;3;Lúcia;"Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte - Campus Mossoró";BR;\N
432;206;1;2;Elaine;"Instituto Federal de Educação, Ciência e Tecnologia - IFPB";BR;\N
433;206;0;3;Israel;"Instituto Federal de Educação, Ciência e Tecnologia - IFPB";BR;\N
434;206;0;4;Marcos;"Instituto Federal de Educação, Ciência e Tecnologia - IFPB";BR;\N
435;206;0;5;Shirley;"Instituto Federal de Educação, Ciência e Tecnologia - IFPB";BR;\N
436;206;0;6;Fátima;"Instituto Federal de Educação, Ciência e Tecnologia - IFPB";BR;\N
441;211;1;1;Marcio;INSTITUTO FEDERAL DO MARANHAO - CAMPUS MARACANA;BR;\N
4724;211;0;2;Marcelo;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;BR;\N
4725;211;0;3;Marcilio;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;BR;\N
4726;211;0;4;Ângela;UNIVERSIDADE FEDERAL DE MINAS GERAIS.;BR;\N
4727;211;0;5;Lorrana;"INSTITUTO FEDERAL DO MARANHãO - CAMPUS MARACANã";BR;\N
4728;211;0;6;Carlos;"INSTITUTO FEDERAL DO MARANHãO";BR;\N
4729;211;0;7;Eduardo;"INSTITUTO FEDERAL DO MARANHãO";BR;\N
4723;211;0;8;Solange;"INSTITUTO FEDERAL DO MARANHãO";BR;\N
2245;1046;0;4;Renata;Universidade Potiguar;BR;\N
2243;1046;0;2;Rafael;Universidade Federal do Rio Grande do Norte;BR;\N
2244;1046;0;3;Diogo;Universidade Federal do Rio Grande do Norte;BR;\N
2233;1046;1;1;Melquiades;"Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte";BR;\N
481;233;0;2;KELLY SUELLEN;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO MARANHãO- CAMPUS Zé DOCA";BR;\N
482;233;0;3;LILIANE;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO MARANHãO- CAMPUS Zé DOCA";BR;\N
